UID,VIP Level,Date Drawn,Trading Pairs,Coin,Commission Status,Source Type,Source,TakerVolume,MakerVolume,Interest,Fee Profit,Commissions
80014246,VIP 1,2023-11-16,AVAXUSDT,USDT,Settled,Client,API,0,4729.391,0,0.85129038,0.38308018
75917494,VIP 1,2023-11-16,AVAXUSDT,USDT,Settled,Client,API,37.953,14492.8475,0,2.6219961,1.17989719
65511970,VIP 1,2023-11-16,ZRXUSDT,USDT,Settled,Client,API,48.3265,3082.8647,0,0.57192173,0.25736429
80014246,VIP 1,2023-11-16,ZRXUSDT,USDT,Settled,Client,API,438.4936,4163.0924,0,0.88214391,0.39696429
75942108,VIP 3,2023-11-16,ZRXUSDT,USDT,Settled,Client,API,567.7399,34459.3828,0,4.9851499,2.24331688
77335932,VIP 1,2023-11-16,ZRXUSDT,USDT,Settled,Client,API,38.4524,7740.2184,0,1.40477543,0.6321484
75917494,VIP 1,2023-11-16,ZRXUSDT,USDT,Settled,Client,API,177.9654,7004.0758,0,1.32087536,0.59439327
75942108,VIP 3,2023-11-16,BTCUSDT,USDT,Settled,Client,API,0,46952.652,0,6.57337134,2.95801701
65511970,VIP 1,2023-11-16,AVAXUSDT,USDT,Settled,Client,API,40.266,5868.869,0,1.07048952,0.48171963
65511970,VIP 1,2023-11-16,BTCUSDT,USDT,Settled,Client,API,0,75.4986,0,0.01358975,0.00611538
80014246,VIP 1,2023-11-16,BTCUSDT,USDT,Settled,Client,API,0,3219.1005,0,0.57943815,0.2607471
65511970,VIP 1,2023-11-16,ORDIUSDT,USDT,Settled,Client,API,0,5835.56005,0,1.05040175,0.47267991
75942108,VIP 3,2023-11-16,LINKUSDT,USDT,Settled,Client,API,148928.7042,149360,0,65.56679445,29.50505683
75917494,VIP 1,2023-11-16,SOLUSDT,USDT,Settled,Client,API,148.5154,12425.2942,0,2.28853374,1.02983969
65511970,VIP 1,2023-11-16,YGGUSDT,USDT,Settled,Client,API,9475.09166,0,0,3.32231219,1.49504038
65511970,VIP 1,2023-11-16,LDOUSDT,USDT,Settled,Client,API,9331.0729,0,0,3.67669247,1.65451158
65511970,VIP 1,2023-11-16,BTCUSDT,USDT,Settled,Client,API,395891.3647,36200.9,0,142.69555329,64.21299876
65511970,VIP 1,2023-11-16,KASUSDT,USDT,Settled,Client,API,11642.0334,0,0,3.98110228,1.79149575
65511970,VIP 1,2023-11-16,TIAUSDT,USDT,Settled,Client,API,12687.43195,0,0,4.54312934,2.04440792
75942108,VIP 3,2023-11-16,AVAXUSDT,USDT,Settled,Client,API,1493.343,31469.956,0,4.85379674,2.18420797
75942108,VIP 3,2023-11-16,ORDIUSDT,USDT,Settled,Client,API,241.71152,48317.15452,0,6.83691622,3.07661121
80014246,VIP 1,2023-11-16,SOLUSDT,USDT,Settled,Client,API,145.4612,13124.4223,0,2.41330812,1.08598771
75917494,VIP 1,2023-11-16,BTCUSDT,USDT,Settled,Client,API,0,5143.9741,0,0.92591538,0.41666186
77335932,VIP 1,2023-11-16,AVAXUSDT,USDT,Settled,Client,API,0,8139.792,0,1.46516256,0.65932264
77335932,VIP 1,2023-11-16,BTCUSDT,USDT,Settled,Client,API,0,5036.3094,0,0.90653572,0.40794102
75917494,VIP 1,2023-11-16,ORDIUSDT,USDT,Settled,Client,API,0,987.77831,0,0.17780018,0.08000999
65511970,VIP 1,2023-11-16,GALAUSDT,USDT,Settled,Client,API,46.61605,2595.95898,0,0.48358849,0.21761445
75942108,VIP 3,2023-11-16,SOLUSDT,USDT,Settled,Client,API,8628.6768,135840.8441,0,21.60732866,9.72329711
75917494,VIP 1,2023-11-16,GALAUSDT,USDT,Settled,Client,API,0,4075.99464,0,0.73367942,0.33015539
80014246,VIP 1,2023-11-16,GALAUSDT,USDT,Settled,Client,API,0,151.61424,0,0.02729059,0.01228074
65511970,VIP 1,2023-11-16,DYDXUSDT,USDT,Settled,Client,API,0,1218.8474,0,0.21939266,0.09872656
80014246,VIP 1,2023-11-16,DYDXUSDT,USDT,Settled,Client,API,0,397.9504,0,0.07163111,0.03223393
75942108,VIP 3,2023-11-16,DYDXUSDT,USDT,Settled,Client,API,0,25701.6821,0,3.59823576,1.61920573
77335932,VIP 1,2023-11-16,SOLUSDT,USDT,Settled,Client,API,4221.8411,25696.7391,0,6.09976945,2.74489484
65511970,VIP 1,2023-11-16,SOLUSDT,USDT,Settled,Client,API,513.5089,11092.5298,0,2.16228746,0.97302843
65511970,VIP 1,2023-11-15,ORBSUSDT,USDT,Settled,Client,API,38237.5297,0,0,14.01685277,6.30758218
80014246,VIP 1,2023-11-15,GALAUSDT,USDT,Settled,Client,API,0,233.40357,0,0.0420127,0.01890564
65511970,VIP 1,2023-11-15,GALAUSDT,USDT,Settled,Client,API,0,145.37401,0,0.02616735,0.01177528
77335932,VIP 1,2023-11-15,GALAUSDT,USDT,Settled,Client,API,0,211.27232,0,0.03802904,0.01711306
75917494,VIP 1,2023-11-15,GALAUSDT,USDT,Settled,Client,API,0,284.58414,0,0.05122517,0.02305131
80014246,VIP 1,2023-11-15,DYDXUSDT,USDT,Settled,Client,API,0,370.0153,0,0.06660279,0.02997121
75917494,VIP 1,2023-11-15,DYDXUSDT,USDT,Settled,Client,API,0,230.1466,0,0.04142639,0.01864186
65511970,VIP 1,2023-11-15,DYDXUSDT,USDT,Settled,Client,API,0,331.3264,0,0.05963879,0.0268374
75942108,VIP 3,2023-11-15,DYDXUSDT,USDT,Settled,Client,API,178.9816,3782.9633,0,0.57436033,0.25846206
77335932,VIP 1,2023-11-15,DYDXUSDT,USDT,Settled,Client,API,0,229.3438,0,0.04128189,0.01857683
77335932,VIP 1,2023-11-15,ORDIUSDT,USDT,Settled,Client,API,0,70.42321,0,0.01267618,0.00570427
75917494,VIP 1,2023-11-15,ORDIUSDT,USDT,Settled,Client,API,0,71.40815,0,0.01285348,0.00578406
75942108,VIP 3,2023-11-15,ORDIUSDT,USDT,Settled,Client,API,0,362.95039,0,0.05081308,0.02286587
80014246,VIP 1,2023-11-15,ORDIUSDT,USDT,Settled,Client,API,0,46.29218,0,0.00833261,0.00374966
65511970,VIP 1,2023-11-15,ZRXUSDT,USDT,Settled,Client,API,0,352.9905,0,0.06353833,0.0285922
77335932,VIP 1,2023-11-15,ZRXUSDT,USDT,Settled,Client,API,0,1099.9254,0,0.19798662,0.08909383
80014246,VIP 1,2023-11-15,ZRXUSDT,USDT,Settled,Client,API,0,251.2343,0,0.0452222,0.02034994
75942108,VIP 3,2023-11-15,ZRXUSDT,USDT,Settled,Client,API,1082.4467,4731.6248,0,0.9549039,0.42970662
75917494,VIP 1,2023-11-15,ZRXUSDT,USDT,Settled,Client,API,0,922.8313,0,0.16610971,0.07474926
65511970,VIP 1,2023-11-15,AVAXUSDT,USDT,Settled,Client,API,0,82.97,0,0.0149346,0.00672056
80014246,VIP 1,2023-11-15,AVAXUSDT,USDT,Settled,Client,API,0,91.2505,0,0.01642509,0.00739127
77335932,VIP 1,2023-11-15,AVAXUSDT,USDT,Settled,Client,API,33.112,33.464,0,0.01761272,0.00792572
75942108,VIP 3,2023-11-15,AVAXUSDT,USDT,Settled,Client,API,0,1531.064,0,0.21434896,0.096457
75917494,VIP 1,2023-11-15,AVAXUSDT,USDT,Settled,Client,API,0,297.193,0,0.05349474,0.02407261
65511970,VIP 1,2023-11-15,BTCUSDT,USDT,Settled,Client,API,0,226.2836,0,0.04073107,0.01832896
75942108,VIP 3,2023-11-15,BTCUSDT,USDT,Settled,Client,API,934.065,13371.8846,0,2.15228336,0.96852747
77335932,VIP 1,2023-11-15,BTCUSDT,USDT,Settled,Client,API,74.7676,1354.4335,0,0.26996672,0.12148497
75917494,VIP 1,2023-11-15,BTCUSDT,USDT,Settled,Client,API,0,1129.4772,0,0.20330592,0.09148762
80014246,VIP 1,2023-11-15,BTCUSDT,USDT,Settled,Client,API,299.0783,675.1327,0,0.22714654,0.10221586
77335932,VIP 1,2023-11-15,SOLUSDT,USDT,Settled,Client,API,1828.213,18994.4876,0,4.06069689,1.82731234
65511970,VIP 1,2023-11-15,SOLUSDT,USDT,Settled,Client,API,743.3382,9269.4086,0,1.92263567,0.8651849
75942108,VIP 3,2023-11-15,SOLUSDT,USDT,Settled,Client,API,13765.2111,126418.394,0,21.81286131,9.8157865
80014246,VIP 1,2023-11-15,SOLUSDT,USDT,Settled,Client,API,2858.5963,14237.3904,0,3.56324012,1.60345651
75917494,VIP 1,2023-11-15,SOLUSDT,USDT,Settled,Client,API,2690.0917,15934.7519,0,3.81314114,1.71591242
65511970,VIP 1,2023-11-15,LDOUSDT,USDT,Settled,Client,API,0,3355,0,0.6039,0.271755
65511970,VIP 1,2023-11-15,1000BONKUSDT,USDT,Settled,Client,API,0,1783.197,0,0.32097547,0.14443895
65511970,VIP 1,2023-11-14,LDOUSDT,USDT,Settled,Client,API,12476.2382,0,0,4.40881435,1.98396612
75942108,VIP 3,2023-11-14,ETHUSDT,USDT,Settled,Client,API,19537.3138,0,0,5.59116034,2.51602212
65511970,VIP 1,2023-11-14,1000BONKUSDT,USDT,Settled,Client,API,3871.22185,10087.72592,0,3.17949491,1.43077243
65511970,VIP 1,2023-11-14,1000PEPEUSDT,USDT,Settled,Client,API,2314.56638,2316.9288,0,1.25329013,0.56398051
65511970,VIP 1,2023-11-14,YGGUSDT,USDT,Settled,Client,API,9477.70294,0,0,3.23039811,1.45367902
65511970,VIP 1,2023-11-14,SOLUSDT,USDT,Settled,Client,API,14493.0567,0,0,5.08780326,2.28951141
65511970,VIP 1,2023-11-14,BTCUSDT,USDT,Settled,Client,API,0,1095.612,0,0.19721031,0.08874453
80014246,VIP 1,2023-11-14,BTCUSDT,USDT,Settled,Client,API,9695.8125,6582.4805,0,4.09359027,1.84211557
77335932,VIP 1,2023-11-14,BTCUSDT,USDT,Settled,Client,API,4374.3728,28238.8143,0,6.39706233,2.87867795
75917494,VIP 1,2023-11-14,BTCUSDT,USDT,Settled,Client,API,564.4352,25597.0672,0,4.77680277,2.14956111
65511970,VIP 1,2023-11-14,ETHUSDT,USDT,Settled,Client,API,177.7653,7085.0098,0,1.33751969,0.60188377
65511970,VIP 1,2023-11-14,BTCUSDT,USDT,Settled,Client,API,282.2176,14432.9283,0,2.68259246,1.20716645
77335932,VIP 1,2023-11-14,ETHUSDT,USDT,Settled,Client,API,335.7789,9784.0664,0,1.87865465,0.84539443
75917494,VIP 1,2023-11-14,ETHUSDT,USDT,Settled,Client,API,335.7789,17928.3381,0,3.34462353,1.50508049
65511970,VIP 1,2023-11-14,BTCUSDT,USDT,Settled,Client,API,405833.407,0,0,150.87687392,67.89459284
80014246,VIP 1,2023-11-14,ETHUSDT,USDT,Settled,Client,API,1166.3002,7790.3886,0,1.81047504,0.81471371
75942108,VIP 3,2023-11-14,BTCUSDT,USDT,Settled,Client,API,0,277993.3326,0,38.91906666,17.51357987
75942108,VIP 3,2023-11-14,LINKUSDT,USDT,Settled,Client,API,67175.0761,30516.201,0,24.38302434,10.97236073
65511970,VIP 1,2023-11-13,BTCUSDT,USDT,Settled,Client,API,920292.3228,199618.1142,0,360.91115221,162.41001758
75942108,VIP 3,2023-11-13,ETHUSDT,USDT,Settled,Client,API,0,26090.5905,0,3.65268277,1.64370711
65511970,VIP 1,2023-11-13,ETHUSDT,USDT,Settled,Client,API,96824.1224,0,0,33.46698959,15.06014523
65511970,VIP 1,2023-11-13,ETHUSDT,USDT,Settled,Client,API,103.973,1770.5134,0,0.35508307,0.15978727
80014246,VIP 1,2023-11-13,BTCUSDT,USDT,Settled,Client,API,0,11382.9648,0,2.04893369,0.92202003
65511970,VIP 1,2023-11-13,BTCUSDT,USDT,Settled,Client,API,184.228,2557.5959,0,0.52484709,0.23618114
75942108,VIP 3,2023-11-13,BTCUSDT,USDT,Settled,Client,API,883.1952,307474.4011,0,43.31137504,19.49011837
75917494,VIP 1,2023-11-13,BTCUSDT,USDT,Settled,Client,API,0,2579.3902,0,0.46429026,0.20893058
77335932,VIP 1,2023-11-13,BTCUSDT,USDT,Settled,Client,API,0,3134.0698,0,0.56413258,0.25385964
80014246,VIP 1,2023-11-13,LINKUSDT,USDT,Settled,Client,API,0,3985.4435,0,0.71737988,0.32282085
77335932,VIP 1,2023-11-13,LINKUSDT,USDT,Settled,Client,API,0,6556.6289,0,1.18019326,0.5310869
75942108,VIP 3,2023-11-13,LINKUSDT,USDT,Settled,Client,API,3268.6117,49666.6296,0,7.93391175,3.5702601
75917494,VIP 1,2023-11-13,LINKUSDT,USDT,Settled,Client,API,0,8003.8413,0,1.44069151,0.64831104
80014246,VIP 1,2023-11-13,ETHUSDT,USDT,Settled,Client,API,0,3357.0384,0,0.60426707,0.27191997
75917494,VIP 1,2023-11-13,ETHUSDT,USDT,Settled,Client,API,0,9187.2782,0,1.65371033,0.74416939
75917494,VIP 1,2023-11-13,DYDXUSDT,USDT,Settled,Client,API,0,3573.1819,0,0.64317284,0.28942762
77335932,VIP 1,2023-11-13,ETHUSDT,USDT,Settled,Client,API,6807.1014,12387.9082,0,4.61230947,2.07553875
75942108,VIP 3,2023-11-13,DYDXUSDT,USDT,Settled,Client,API,0,24036.3743,0,3.36509259,1.51429145
75942108,VIP 3,2023-11-13,SOLUSDT,USDT,Settled,Client,API,0,34652.0807,0,4.85129137,2.18308106
75917494,VIP 1,2023-11-13,SOLUSDT,USDT,Settled,Client,API,0,2024.6257,0,0.36443263,0.16399467
80014246,VIP 1,2023-11-13,ATOMUSDT,USDT,Settled,Client,API,2561.8934,7829.2714,0,2.30593257,1.03766832
77335932,VIP 1,2023-11-13,ATOMUSDT,USDT,Settled,Client,API,0,1979.423,0,0.35629632,0.16033311
75942108,VIP 3,2023-11-13,ATOMUSDT,USDT,Settled,Client,API,7317.5516,73176.9806,0,12.38909927,5.57509382
75917494,VIP 1,2023-11-13,ATOMUSDT,USDT,Settled,Client,API,0,4698.5001,0,0.84573026,0.3805782
80014246,VIP 1,2023-11-12,ATOMUSDT,USDT,Settled,Client,API,0,62.5463,0,0.01125834,0.00506624
75942108,VIP 3,2023-11-12,ATOMUSDT,USDT,Settled,Client,API,0,975.7077,0,0.13659908,0.06146958
77335932,VIP 1,2023-11-12,ATOMUSDT,USDT,Settled,Client,API,0,96.2376,0,0.01732278,0.00779524
75917494,VIP 1,2023-11-12,ATOMUSDT,USDT,Settled,Client,API,0,95.283,0,0.01715095,0.00771792
75917494,VIP 1,2023-11-12,LINKUSDT,USDT,Settled,Client,API,0,5851.1152,0,1.05320085,0.47394023
75942108,VIP 3,2023-11-12,LINKUSDT,USDT,Settled,Client,API,0,60489.3435,0,8.46850819,3.81082852
77335932,VIP 1,2023-11-12,LINKUSDT,USDT,Settled,Client,API,0,7998.2655,0,1.43968793,0.6478594
80014246,VIP 1,2023-11-12,LINKUSDT,USDT,Settled,Client,API,0,1949.9393,0,0.35098914,0.15794501
80014246,VIP 1,2023-11-12,ETHUSDT,USDT,Settled,Client,API,0,1311.5464,0,0.23607842,0.10623521
75917494,VIP 1,2023-11-12,ETHUSDT,USDT,Settled,Client,API,0,3183.1328,0,0.57296393,0.25783371
77335932,VIP 1,2023-11-12,ETHUSDT,USDT,Settled,Client,API,0,2028.2023,0,0.36507644,0.16428434
65511970,VIP 1,2023-11-12,ETHUSDT,USDT,Settled,Client,API,0,1472.1049,0,0.26497891,0.11924046
75917494,VIP 1,2023-11-12,BTCUSDT,USDT,Settled,Client,API,0,2448.4167,0,0.44071504,0.19832174
75942108,VIP 3,2023-11-12,BTCUSDT,USDT,Settled,Client,API,0,26115.463,0,3.65616483,1.64527414
75917494,VIP 1,2023-11-12,SOLUSDT,USDT,Settled,Client,API,0,24293.7983,0,4.37288407,1.9677973
77335932,VIP 1,2023-11-12,BTCUSDT,USDT,Settled,Client,API,0,2149.6028,0,0.38692852,0.17411781
75942108,VIP 3,2023-11-12,DYDXUSDT,USDT,Settled,Client,API,5202.0346,95847.854,0,14.98942784,6.74524102
75942108,VIP 3,2023-11-12,SOLUSDT,USDT,Settled,Client,API,201833.7546,392760.7886,0,117.08861317,52.68987408
65511970,VIP 1,2023-11-12,DYDXUSDT,USDT,Settled,Client,API,0,1413.689,0,0.25446417,0.11450867
77335932,VIP 1,2023-11-12,SOLUSDT,USDT,Settled,Client,API,0,12799.2569,0,2.30386644,1.03673959
80014246,VIP 1,2023-11-12,SOLUSDT,USDT,Settled,Client,API,103.5954,19102.5124,0,3.47471113,1.56361935
65511970,VIP 1,2023-11-12,BTCUSDT,USDT,Settled,Client,API,0,742.93,0,0.13372742,0.06017733
75917494,VIP 1,2023-11-12,DYDXUSDT,USDT,Settled,Client,API,0,10585.3726,0,1.90536776,0.85741449
65511970,VIP 1,2023-11-11,CFXUSDT,USDT,Settled,Client,API,14386.03584,14706.4998,0,7.68648704,3.45891891
75942108,VIP 3,2023-11-11,SOLUSDT,USDT,Settled,Client,API,109470.2448,393712.1205,0,87.91263454,39.56068403
80014246,VIP 1,2023-11-11,SOLUSDT,USDT,Settled,Client,API,402.7068,7303.2023,0,1.45049577,0.65272282
75917494,VIP 1,2023-11-11,SOLUSDT,USDT,Settled,Client,API,5013.7728,27881.3939,0,6.77347188,3.04806162
77335932,VIP 1,2023-11-11,SOLUSDT,USDT,Settled,Client,API,933.9395,14998.5014,0,3.01065075,1.35479241
65511970,VIP 1,2023-11-11,SOLUSDT,USDT,Settled,Client,API,567.2574,6241.0848,0,1.32193556,0.59487068
77335932,VIP 1,2023-11-11,DYDXUSDT,USDT,Settled,Client,API,0,327.0205,0,0.05886372,0.02648862
75942108,VIP 3,2023-11-11,DYDXUSDT,USDT,Settled,Client,API,1353.4635,14637.4278,0,2.45913341,1.10660982
65511970,VIP 1,2023-11-11,DYDXUSDT,USDT,Settled,Client,API,38.2664,1155.151,0,0.22132059,0.09959403
80014246,VIP 1,2023-11-11,DYDXUSDT,USDT,Settled,Client,API,21.012,527.0649,0,0.10222599,0.04600159
75917494,VIP 1,2023-11-11,DYDXUSDT,USDT,Settled,Client,API,33.3288,2561.4594,0,0.47272796,0.21272727
65511970,VIP 1,2023-11-11,BTCUSDT,USDT,Settled,Client,API,0,2673.3717,0,0.48120693,0.21654307
75917494,VIP 1,2023-11-11,BTCUSDT,USDT,Settled,Client,API,0,5199.7196,0,0.93594957,0.42117725
80014246,VIP 1,2023-11-11,BTCUSDT,USDT,Settled,Client,API,0,12568.9093,0,2.26240369,1.01808136
75942108,VIP 3,2023-11-11,BTCUSDT,USDT,Settled,Client,API,0,66797.8008,0,9.35169218,4.2082614
77335932,VIP 1,2023-11-11,BTCUSDT,USDT,Settled,Client,API,0,7724.9517,0,1.39049138,0.62572102
80014246,VIP 1,2023-11-11,LINKUSDT,USDT,Settled,Client,API,13286.1968,54792.0588,0,14.35503747,6.45976457
75942108,VIP 3,2023-11-11,LINKUSDT,USDT,Settled,Client,API,12243.8103,327430.0543,0,49.44197563,22.2488873
77335932,VIP 1,2023-11-11,LINKUSDT,USDT,Settled,Client,API,687.1036,46972.3405,0,8.6958404,3.91312666
65511970,VIP 1,2023-11-11,PERPUSDT,USDT,Settled,Client,API,29748.23746,0,0,10.26070653,4.61731771
65511970,VIP 1,2023-11-11,1000PEPEUSDT,USDT,Settled,Client,API,13287.75101,0,0,4.56592496,2.05466619
75917494,VIP 1,2023-11-11,ETHUSDT,USDT,Settled,Client,API,0,837.1664,0,0.15068997,0.06781047
65511970,VIP 1,2023-11-11,ETHUSDT,USDT,Settled,Client,API,0,368.6942,0,0.06636497,0.02986421
80014246,VIP 1,2023-11-11,ETHUSDT,USDT,Settled,Client,API,83.0388,16107.0622,0,2.92627057,1.3168206
77335932,VIP 1,2023-11-11,ETHUSDT,USDT,Settled,Client,API,0,8926.2003,0,1.60671632,0.72302202
75942108,VIP 3,2023-11-11,ETHUSDT,USDT,Settled,Client,API,0,68764.1572,0,9.62698223,4.33214172
65511970,VIP 1,2023-11-11,AVAXUSDT,USDT,Settled,Client,,43052.9235,0,0,15.13997249,6.81298752
65511970,VIP 1,2023-11-10,GMTUSDT,USDT,Settled,Client,API,25158.4757,0,0,8.98548979,4.04347034
65511970,VIP 1,2023-11-10,ARBUSDT,USDT,Settled,Client,API,14835.86831,0,0,5.19255389,2.3366492
65511970,VIP 1,2023-11-10,AVAXUSDT,USDT,Settled,Client,API,43452.715,0,0,15.17929598,6.83068312
65511970,VIP 1,2023-11-10,PERPUSDT,USDT,Settled,Client,API,30447.9207,0,0,10.43058866,4.69376429
65511970,VIP 1,2023-11-10,1000PEPEUSDT,USDT,Settled,Client,API,13726.2973,0,0,4.85729724,2.18578365
80014246,VIP 1,2023-11-10,LINKUSDT,USDT,Settled,Client,API,0,1715.8814,0,0.30885873,0.13898632
75917494,VIP 1,2023-11-10,BTCUSDT,USDT,Settled,Client,API,0,11674.9181,0,2.10148541,0.94566824
65511970,VIP 1,2023-11-10,BTCUSDT,USDT,Settled,Client,API,0,6956.3714,0,1.25214698,0.56346598
80014246,VIP 1,2023-11-10,SOLUSDT,USDT,Settled,Client,API,832.5352,4053.5305,0,1.02102293,0.45946009
80014246,VIP 1,2023-11-10,BTCUSDT,USDT,Settled,Client,API,0,8145.9905,0,1.46627829,0.65982504
65511970,VIP 1,2023-11-10,ETHUSDT,USDT,Settled,Client,API,0,4630.2926,0,0.833453,0.37505336
75917494,VIP 1,2023-11-10,SOLUSDT,USDT,Settled,Client,API,980.0329,6850.8647,0,1.57616729,0.70927505
65511970,VIP 1,2023-11-10,SOLUSDT,USDT,Settled,Client,API,673.9737,3185.1839,0,0.80922398,0.36415063
75917494,VIP 1,2023-11-10,LINKUSDT,USDT,Settled,Client,API,0,1505.7904,0,0.27104233,0.12196901
80014246,VIP 1,2023-11-10,ETHUSDT,USDT,Settled,Client,API,0,5276.3515,0,0.94974365,0.4273842
65511970,VIP 1,2023-11-10,BTCUSDT,USDT,Settled,Client,WEB,36.5981,0,0,0.01280934,0.0057642
75917494,VIP 1,2023-11-10,ETHUSDT,USDT,Settled,Client,API,0,9068.1377,0,1.63226513,0.73451894
65511970,VIP 1,2023-11-10,LINKUSDT,USDT,Settled,Client,API,0,2202.5555,0,0.39646004,0.17840694
75942108,VIP 3,2023-11-10,TRBUSDT,USDT,Settled,Client,API,169.60377,0,0,0.05936135,0.02671257
75942108,VIP 3,2023-11-10,DOTUSDT,USDT,Settled,Client,API,0,8333.523,0,1.16669323,0.52501195
65511970,VIP 1,2023-11-10,SOLUSDT,USDT,Settled,Client,API,0,137.381,0,0.02472858,0.01112779
75942108,VIP 3,2023-11-10,SOLUSDT,USDT,Settled,Client,API,16362.0347,103064.4664,0,19.27091497,8.67191124
75942108,VIP 3,2023-11-10,ETHUSDT,USDT,Settled,Client,API,2784.8319,108223.3761,0,15.98672268,7.19402459
75942108,VIP 3,2023-11-10,LINKUSDT,USDT,Settled,Client,API,2.8739,37860.144,0,5.30142608,2.38564162
75942108,VIP 3,2023-11-10,BTCUSDT,USDT,Settled,Client,API,0,171857.154,0,24.06000181,10.82700052
77335932,VIP 1,2023-11-10,ETHUSDT,USDT,Settled,Client,API,0,9054.117,0,1.62974145,0.7333832
77335932,VIP 1,2023-11-10,BTCUSDT,USDT,Settled,Client,API,0,13512.6144,0,2.43227075,1.09452164
77335932,VIP 1,2023-11-10,LINKUSDT,USDT,Settled,Client,API,708.2448,24204.4722,0,4.6046912,2.07211028
77335932,VIP 1,2023-11-10,SOLUSDT,USDT,Settled,Client,API,2090.4869,10512.8479,0,2.62398324,1.18079207
65511970,VIP 1,2023-11-10,BLURUSDT,USDT,Settled,Client,API,25719.6824,26053.3606,0,13.72020436,6.17409179
75942108,VIP 3,2023-11-09,TRBUSDT,USDT,Settled,Client,API,57441.51592,56280.40704,0,25.20420715,11.34189262
65511970,VIP 1,2023-11-09,BTCUSDT,USDT,Settled,Client,API,815137.853,0,0,290.94693103,130.92611845
65511970,VIP 1,2023-11-09,ARBUSDT,USDT,Settled,Client,API,9796.96199,0,0,3.4872065,1.56924278
65511970,VIP 1,2023-11-09,BTCUSDT,USDT,Settled,Client,WEB,513370.8436,0,0,180.91710836,81.41269842
75942108,VIP 3,2023-11-09,DOTUSDT,USDT,Settled,Client,API,81915.1978,67386.6072,0,34.36493472,15.4642202
77335932,VIP 1,2023-11-09,BTCUSDT,USDT,Settled,Client,API,5819.0722,28028.4677,0,7.08541626,3.18843696
75917494,VIP 1,2023-11-09,BTCUSDT,USDT,Settled,Client,API,11307.1656,28047.0906,0,9.14992172,4.1174644
80014246,VIP 1,2023-11-09,BTCUSDT,USDT,Settled,Client,API,16045.898,14275.5349,0,8.18566063,3.68354716
65511970,VIP 1,2023-11-09,BTCUSDT,USDT,Settled,Client,API,1676.6863,10992.4497,0,2.56169393,1.15276201
75917494,VIP 1,2023-11-09,ETHUSDT,USDT,Settled,Client,API,4104.0892,18813.1912,0,4.81792333,2.16806493
65511970,VIP 1,2023-11-09,ETHUSDT,USDT,Settled,Client,API,5246.6928,11104.8076,0,3.82615587,1.72176944
77335932,VIP 1,2023-11-09,ETHUSDT,USDT,Settled,Client,API,4024.4045,21055.9162,0,5.20166801,2.34074989
80014246,VIP 1,2023-11-09,ETHUSDT,USDT,Settled,Client,API,1894.3913,10162.4221,0,2.48325462,1.11746397
75942108,VIP 3,2023-11-09,ETHUSDT,USDT,Settled,Client,API,33218.2575,465483.4855,0,75.00364383,33.75163869
75942108,VIP 3,2023-11-09,BTCUSDT,USDT,Settled,Client,API,61932.1663,274865.8831,0,56.75118525,25.53803283
65511970,VIP 1,2023-11-09,BTCUSD,BTC,Settled,Client,API,0,1745,0,0.31430025,0.14133987
75917494,VIP 1,2023-11-09,LINKUSDT,USDT,Settled,Client,API,6310.0389,66862.6252,0,14.21723506,6.3977537
77335932,VIP 1,2023-11-09,LINKUSDT,USDT,Settled,Client,API,6269.0661,66073.9647,0,14.08329201,6.3374794
65511970,VIP 1,2023-11-09,LINKUSDT,USDT,Settled,Client,API,2474.4669,34466.6575,0,7.07323002,3.18295174
75942108,VIP 3,2023-11-09,LINKUSDT,USDT,Settled,Client,API,79814.3344,742955.7577,0,127.39406012,57.32732342
80014246,VIP 1,2023-11-09,LINKUSDT,USDT,Settled,Client,API,2900.9087,55199.1562,0,10.95563603,4.930034
77335932,VIP 1,2023-11-09,SOLUSDT,USDT,Settled,Client,API,325.1251,11106.7748,0,2.11301346,0.95085567
65511970,VIP 1,2023-11-09,SOLUSDT,USDT,Settled,Client,API,632.5091,6454.2739,0,1.38314765,0.62241613
75917494,VIP 1,2023-11-09,SOLUSDT,USDT,Settled,Client,API,479.4565,13688.7046,0,2.62406039,1.18082677
80014246,VIP 1,2023-11-09,SOLUSDT,USDT,Settled,Client,API,523.344,7963.4609,0,1.61659366,0.72746674
75942108,VIP 3,2023-11-09,ORDIUSDT,USDT,Settled,Client,API,55457.34361,225069.85438,0,47.90948654,21.55926646
75942108,VIP 3,2023-11-09,OPUSDT,USDT,Settled,Client,API,0,46268.1514,0,6.47754131,2.91489348
75942108,VIP 3,2023-11-09,SOLUSDT,USDT,Settled,Client,API,13563.8746,222858.1927,0,35.38590942,15.92365837
75942108,VIP 3,2023-11-09,GASUSDT,USDT,Settled,Client,API,4865.9756,124089.8995,0,18.8323788,8.47457015
77335932,VIP 1,2023-11-08,DYDXUSDT,USDT,Settled,Client,API,0,396.7396,0,0.07141314,0.03213588
65511970,VIP 1,2023-11-08,SOLUSDT,USDT,Settled,Client,API,0,345.738,0,0.06223284,0.0280047
65511970,VIP 1,2023-11-08,BTCUSDT,USDT,Settled,Client,API,484298.0532,0,0,177.89985522,80.05493458
80014246,VIP 1,2023-11-08,DYDXUSDT,USDT,Settled,Client,API,141.874,2791.0371,0,0.55112776,0.24800684
